tc_num,name_cn,name_en,dateUTC,dateCST,vmax,grade,latTC,lonTC,mslp,attr
2411,摩羯,YAGI,202409070900,202409071700,50,强台风,21.0,106.6,940,analysis
2411,摩羯,YAGI,202409071200,202409072000,40,台风,21.0,106.0,960,analysis
2411,摩羯,YAGI,202409071500,202409072300,35,台风,21.0,105.7,970,analysis
2411,摩羯,YAGI,202409071800,202409080200,30,强热带风暴,21.1,105.3,980,analysis
2411,摩羯,YAGI,202409072100,202409080500,20,热带风暴,21.0,105.0,995,analysis
2411,摩羯,YAGI,202409080000,202409080800,18,热带风暴,21.0,104.8,998,analysis
2411,摩羯,YAGI,202409080300,202409081100,15,热带低压,21.1,104.7,1000,analysis
2411,摩羯,YAGI,202409080600,202409081400,13,热带低压,21.4,104.2,1000,analysis
2410,珊珊,SHANSHAN,202408211800,202408220200,18,热带风暴,16.9,142.1,1000,analysis
2410,珊珊,SHANSHAN,202408212100,202408220500,18,热带风暴,17.0,141.9,1000,analysis
2410,珊珊,SHANSHAN,202408220000,202408220800,18,热带风暴,16.8,141.7,1000,analysis
2410,珊珊,SHANSHAN,202408220300,202408221100,18,热带风暴,16.8,141.6,1000,analysis
2410,珊珊,SHANSHAN,202408220600,202408221400,23,热带风暴,16.8,141.6,990,analysis
2410,珊珊,SHANSHAN,202408220900,202408221700,23,热带风暴,16.7,141.5,990,analysis
2410,珊珊,SHANSHAN,202408221200,202408222000,25,强热带风暴,16.7,141.4,985,analysis
2410,珊珊,SHANSHAN,202408221500,202408222300,25,强热带风暴,16.7,141.4,985,analysis
2410,珊珊,SHANSHAN,202408221800,202408230200,25,强热带风暴,16.7,141.4,985,analysis
2410,珊珊,SHANSHAN,202408222100,202408230500,25,强热带风暴,16.9,141.3,985,analysis
2410,珊珊,SHANSHAN,202408230000,202408230800,28,强热带风暴,17.6,141.3,982,analysis
2410,珊珊,SHANSHAN,202408230300,202408231100,28,强热带风暴,17.9,141.2,982,analysis
2410,珊珊,SHANSHAN,202408230600,202408231400,30,强热带风暴,18.0,141.2,980,analysis
2410,珊珊,SHANSHAN,202408230900,202408231700,30,强热带风暴,18.1,141.2,980,analysis
2410,珊珊,SHANSHAN,202408231200,202408232000,30,强热带风暴,18.1,141.2,980,analysis
2410,珊珊,SHANSHAN,202408231500,202408232300,30,强热带风暴,18.4,141.2,980,analysis
2410,珊珊,SHANSHAN,202408231800,202408240200,30,强热带风暴,18.9,141.2,980,analysis
2410,珊珊,SHANSHAN,202408232100,202408240500,30,强热带风暴,19.5,141.2,980,analysis
2410,珊珊,SHANSHAN,202408240000,202408240800,30,强热带风暴,19.9,141.2,980,analysis
2410,珊珊,SHANSHAN,202408240300,202408241100,33,台风,20.5,141.3,975,analysis
2410,珊珊,SHANSHAN,202408240600,202408241400,33,台风,21.6,141.3,975,analysis
2410,珊珊,SHANSHAN,202408240900,202408241700,33,台风,22.0,141.1,975,analysis
2410,珊珊,SHANSHAN,202408241200,202408242000,33,台风,22.4,140.9,975,analysis
2410,珊珊,SHANSHAN,202408241500,202408242300,33,台风,23.1,140.7,975,analysis
2410,珊珊,SHANSHAN,202408241800,202408250200,33,台风,23.7,140.3,975,analysis
2410,珊珊,SHANSHAN,202408242100,202408250500,33,台风,24.1,139.6,975,analysis
2410,珊珊,SHANSHAN,202408250000,202408250800,33,台风,24.6,139.1,975,analysis
2410,珊珊,SHANSHAN,202408250300,202408251100,33,台风,25.1,138.8,975,analysis
2410,珊珊,SHANSHAN,202408250600,202408251400,35,台风,25.7,137.9,970,analysis
2410,珊珊,SHANSHAN,202408250900,202408251700,35,台风,26.2,136.9,970,analysis
2410,珊珊,SHANSHAN,202408251200,202408252000,35,台风,26.3,136.3,970,analysis
2410,珊珊,SHANSHAN,202408251500,202408252300,38,台风,26.6,135.7,965,analysis
2410,珊珊,SHANSHAN,202408251800,202408260200,38,台风,26.9,134.9,965,analysis
2410,珊珊,SHANSHAN,202408252100,202408260500,35,台风,27.2,134.2,970,analysis
2410,珊珊,SHANSHAN,202408260000,202408260800,35,台风,27.2,133.8,970,analysis
2410,珊珊,SHANSHAN,202408260300,202408261100,35,台风,27.5,133.2,970,analysis
2410,珊珊,SHANSHAN,202408260600,202408261400,38,台风,27.5,132.7,965,analysis
2410,珊珊,SHANSHAN,202408260900,202408261700,38,台风,27.6,132.4,965,analysis
2410,珊珊,SHANSHAN,202408261200,202408262000,40,台风,27.8,131.8,960,analysis
2410,珊珊,SHANSHAN,202408261500,202408262300,40,台风,27.9,131.5,960,analysis
2410,珊珊,SHANSHAN,202408261800,202408270200,45,强台风,28.0,131.1,950,analysis
2410,珊珊,SHANSHAN,202408262100,202408270500,45,强台风,28.0,131.0,950,analysis
2410,珊珊,SHANSHAN,202408270000,202408270800,48,强台风,28.2,130.8,945,analysis
2410,珊珊,SHANSHAN,202408270300,202408271100,48,强台风,28.3,130.5,945,analysis
2410,珊珊,SHANSHAN,202408270600,202408271400,48,强台风,28.5,130.4,945,analysis
2410,珊珊,SHANSHAN,202408270900,202408271700,52,超强台风,28.6,130.3,935,analysis
2410,珊珊,SHANSHAN,202408271200,202408272000,52,超强台风,28.7,130.3,935,analysis
2410,珊珊,SHANSHAN,202408271500,202408272300,52,超强台风,28.8,130.3,935,analysis
2410,珊珊,SHANSHAN,202408271800,202408280200,52,超强台风,28.9,130.2,935,analysis
2410,珊珊,SHANSHAN,202408272100,202408280500,52,超强台风,29.0,129.9,935,analysis
2410,珊珊,SHANSHAN,202408280000,202408280800,52,超强台风,29.2,130.2,935,analysis
2410,珊珊,SHANSHAN,202408280300,202408281100,52,超强台风,29.5,130.2,935,analysis
2410,珊珊,SHANSHAN,202408280600,202408281400,52,超强台风,29.9,130.1,935,analysis
2410,珊珊,SHANSHAN,202408280900,202408281700,52,超强台风,30.1,130.0,935,analysis
2410,珊珊,SHANSHAN,202408281200,202408282000,50,强台风,30.6,130.1,940,analysis
2410,珊珊,SHANSHAN,202408281500,202408282300,50,强台风,30.9,130.0,940,analysis
2410,珊珊,SHANSHAN,202408281800,202408290200,48,强台风,31.3,130.0,945,analysis
2410,珊珊,SHANSHAN,202408282100,202408290500,48,强台风,31.6,130.1,945,analysis
2410,珊珊,SHANSHAN,202408290000,202408290800,40,台风,32.0,130.4,955,analysis
2410,珊珊,SHANSHAN,202408290300,202408291100,40,台风,32.6,130.4,965,analysis
2410,珊珊,SHANSHAN,202408290600,202408291400,30,强热带风暴,32.9,130.2,980,analysis
2410,珊珊,SHANSHAN,202408290900,202408291700,28,强热带风暴,32.9,130.3,982,analysis
2410,珊珊,SHANSHAN,202408291200,202408292000,28,强热带风暴,32.9,130.6,982,analysis
2410,珊珊,SHANSHAN,202408291500,202408292300,28,强热带风暴,33.0,130.7,982,analysis
2410,珊珊,SHANSHAN,202408291800,202408300200,20,热带风暴,33.1,130.8,990,analysis
2410,珊珊,SHANSHAN,202408292100,202408300500,20,热带风暴,33.2,131.2,990,analysis
2410,珊珊,SHANSHAN,202408300000,202408300800,18,热带风暴,33.3,131.7,995,analysis
2410,珊珊,SHANSHAN,202408300300,202408301100,18,热带风暴,33.5,132.2,995,analysis
2410,珊珊,SHANSHAN,202408300600,202408301400,18,热带风暴,33.7,132.5,995,analysis
2410,珊珊,SHANSHAN,202408300900,202408301700,18,热带风暴,33.8,132.6,995,analysis
2410,珊珊,SHANSHAN,202408301200,202408302000,15,热带低压,34.2,133.4,998,analysis
2410,珊珊,SHANSHAN,202408310000,202408310800,15,热带低压,33.7,135.3,998,forecast
2409,云雀,JONGDARI,202408182100,202408190500,18,热带风暴,25.0,125.9,998,analysis
2409,云雀,JONGDARI,202408182200,202408190600,18,热带风暴,25.1,125.9,998,analysis
2409,云雀,JONGDARI,202408182300,202408190700,18,热带风暴,25.2,126.0,998,analysis
2409,云雀,JONGDARI,202408190000,202408190800,18,热带风暴,25.2,126.0,998,analysis
2409,云雀,JONGDARI,202408190100,202408190900,18,热带风暴,25.2,126.0,998,analysis
2409,云雀,JONGDARI,202408190200,202408191000,18,热带风暴,25.2,126.0,998,analysis
2409,云雀,JONGDARI,202408190300,202408191100,18,热带风暴,25.5,126.1,998,analysis
2409,云雀,JONGDARI,202408190400,202408191200,18,热带风暴,25.9,126.1,998,analysis
2409,云雀,JONGDARI,202408190500,202408191300,18,热带风暴,26.1,126.0,998,analysis
2409,云雀,JONGDARI,202408190600,202408191400,18,热带风暴,26.3,126.0,998,analysis
2409,云雀,JONGDARI,202408190700,202408191500,18,热带风暴,26.5,126.0,998,analysis
2409,云雀,JONGDARI,202408190800,202408191600,18,热带风暴,26.7,125.9,998,analysis
2409,云雀,JONGDARI,202408190900,202408191700,18,热带风暴,26.9,125.9,998,analysis
2409,云雀,JONGDARI,202408191000,202408191800,18,热带风暴,27.2,125.9,998,analysis
2409,云雀,JONGDARI,202408191100,202408191900,18,热带风暴,27.4,125.9,998,analysis
2409,云雀,JONGDARI,202408191200,202408192000,18,热带风暴,27.6,125.8,998,analysis
2409,云雀,JONGDARI,202408191300,202408192100,18,热带风暴,27.8,125.8,998,analysis
2409,云雀,JONGDARI,202408191400,202408192200,18,热带风暴,28.0,125.8,998,analysis
2409,云雀,JONGDARI,202408191500,202408192300,18,热带风暴,28.2,125.7,998,analysis
2409,云雀,JONGDARI,202408191600,202408200000,18,热带风暴,28.4,125.7,998,analysis
2409,云雀,JONGDARI,202408191700,202408200100,18,热带风暴,28.7,125.6,998,analysis
2409,云雀,JONGDARI,202408191800,202408200200,18,热带风暴,29.1,125.6,998,analysis
2409,云雀,JONGDARI,202408191900,202408200300,18,热带风暴,29.4,125.6,998,analysis
2409,云雀,JONGDARI,202408192000,202408200400,18,热带风暴,29.6,125.5,998,analysis
2409,云雀,JONGDARI,202408192100,202408200500,18,热带风暴,30.0,125.5,998,analysis
2409,云雀,JONGDARI,202408192200,202408200600,18,热带风暴,30.3,125.5,998,analysis
2409,云雀,JONGDARI,202408192300,202408200700,18,热带风暴,30.6,125.5,998,analysis
2409,云雀,JONGDARI,202408200000,202408200800,18,热带风暴,30.8,125.5,998,analysis
2409,云雀,JONGDARI,202408200100,202408200900,18,热带风暴,31.1,125.5,998,analysis
2409,云雀,JONGDARI,202408200200,202408201000,18,热带风暴,31.4,125.5,998,analysis
2409,云雀,JONGDARI,202408200300,202408201100,18,热带风暴,31.6,125.5,998,analysis
2409,云雀,JONGDARI,202408200400,202408201200,18,热带风暴,31.8,125.5,998,analysis
2409,云雀,JONGDARI,202408200500,202408201300,18,热带风暴,32.1,125.5,998,analysis
2409,云雀,JONGDARI,202408200600,202408201400,18,热带风暴,32.5,125.5,998,analysis
2409,云雀,JONGDARI,202408200700,202408201500,18,热带风暴,32.7,125.5,998,analysis
2409,云雀,JONGDARI,202408200800,202408201600,18,热带风暴,32.9,125.5,998,analysis
2409,云雀,JONGDARI,202408200900,202408201700,15,热带低压,33.3,125.5,1000,analysis
2409,云雀,JONGDARI,202408201200,202408202000,15,热带低压,34.1,125.6,1000,analysis
2409,云雀,JONGDARI,202408201800,202408210200,15,热带低压,35.8,125.9,1000,forecast
2409,云雀,JONGDARI,202408210000,202408210800,12,热带低压,37.5,126.4,1002,forecast
2408,悟空,WUKONG,202408130600,202408131400,18,热带风暴,27.9,150.0,998,analysis
2408,悟空,WUKONG,202408130900,202408131700,18,热带风暴,28.0,149.9,998,analysis
2408,悟空,WUKONG,202408131200,202408132000,18,热带风暴,28.1,149.8,998,analysis
2408,悟空,WUKONG,202408131500,202408132300,18,热带风暴,28.3,149.7,998,analysis
2408,悟空,WUKONG,202408131800,202408140200,18,热带风暴,28.4,149.6,998,analysis
2408,悟空,WUKONG,202408132100,202408140500,18,热带风暴,28.5,149.5,998,analysis
2408,悟空,WUKONG,202408140000,202408140800,18,热带风暴,29.2,149.3,998,analysis
2408,悟空,WUKONG,202408140300,202408141100,18,热带风暴,29.7,149.0,998,analysis
2408,悟空,WUKONG,202408140600,202408141400,18,热带风暴,30.4,148.0,998,analysis
2408,悟空,WUKONG,202408141800,202408150200,18,热带风暴,34.2,147.2,998,forecast
2408,悟空,WUKONG,202408150600,202408151400,15,热带低压,37.7,148.2,1000,forecast
2407,安比,AMPIL,202408121800,202408130200,18,热带风暴,23.6,136.8,998,analysis
2407,安比,AMPIL,202408122100,202408130500,18,热带风暴,23.9,137.2,998,analysis
2407,安比,AMPIL,202408130000,202408130800,23,热带风暴,25.0,138.2,990,analysis
2407,安比,AMPIL,202408130300,202408131100,23,热带风暴,25.1,138.3,990,analysis
2407,安比,AMPIL,202408130600,202408131400,25,强热带风暴,25.4,138.7,985,analysis
2407,安比,AMPIL,202408130900,202408131700,25,强热带风暴,25.7,138.9,985,analysis
2407,安比,AMPIL,202408131200,202408132000,28,强热带风暴,25.7,138.9,982,analysis
2407,安比,AMPIL,202408131500,202408132300,28,强热带风暴,25.8,139.2,982,analysis
2407,安比,AMPIL,202408131800,202408140200,28,强热带风暴,25.9,139.3,982,analysis
2407,安比,AMPIL,202408132100,202408140500,30,强热带风暴,26.0,139.7,980,analysis
2407,安比,AMPIL,202408140000,202408140800,30,强热带风暴,26.0,139.9,980,analysis
2407,安比,AMPIL,202408140300,202408141100,30,强热带风暴,26.2,140.5,980,analysis
2407,安比,AMPIL,202408140600,202408141400,30,强热带风暴,26.6,140.8,980,analysis
2407,安比,AMPIL,202408140900,202408141700,30,强热带风暴,27.0,141.1,980,analysis
2407,安比,AMPIL,202408141200,202408142000,30,强热带风暴,27.5,141.2,980,analysis
2407,安比,AMPIL,202408141500,202408142300,33,台风,28.0,141.3,975,analysis
2407,安比,AMPIL,202408141800,202408150200,33,台风,28.5,141.3,975,analysis
2407,安比,AMPIL,202408142100,202408150500,33,台风,29.1,141.1,975,analysis
2407,安比,AMPIL,202408150000,202408150800,33,台风,29.5,141.1,975,analysis
2407,安比,AMPIL,202408150300,202408151100,33,台风,29.9,141.1,975,analysis
2407,安比,AMPIL,202408150600,202408151400,38,台风,30.5,141.1,965,analysis
2407,安比,AMPIL,202408150900,202408151700,40,台风,31.1,141.1,960,analysis
2407,安比,AMPIL,202408151200,202408152000,45,强台风,31.5,140.8,950,analysis
2407,安比,AMPIL,202408151500,202408152300,45,强台风,32.0,140.8,950,analysis
2407,安比,AMPIL,202408151800,202408160200,45,强台风,32.5,140.8,950,analysis
2407,安比,AMPIL,202408152100,202408160500,48,强台风,33.1,140.9,940,analysis
2407,安比,AMPIL,202408160000,202408160800,48,强台风,33.5,140.7,940,analysis
2407,安比,AMPIL,202408160300,202408161100,48,强台风,33.8,140.7,940,analysis
2407,安比,AMPIL,202408160600,202408161400,48,强台风,34.1,141.0,940,analysis
2407,安比,AMPIL,202408160900,202408161700,48,强台风,34.5,141.6,940,analysis
2407,安比,AMPIL,202408161200,202408162000,48,强台风,34.9,141.9,940,analysis
2407,安比,AMPIL,202408161500,202408162300,45,强台风,35.4,142.3,950,analysis
2407,安比,AMPIL,202408161800,202408170200,45,强台风,35.8,142.8,950,analysis
2407,安比,AMPIL,202408162100,202408170500,42,强台风,36.1,143.1,955,analysis
2407,安比,AMPIL,202408170000,202408170800,40,台风,36.6,143.7,960,analysis
2407,安比,AMPIL,202408170300,202408171100,40,台风,37.1,144.2,960,analysis
2407,安比,AMPIL,202408170600,202408171400,35,台风,37.3,145.0,970,analysis
2407,安比,AMPIL,202408170900,202408171700,35,台风,37.4,146.3,970,analysis
2407,安比,AMPIL,202408171200,202408172000,35,台风,37.6,147.3,970,analysis
2407,安比,AMPIL,202408171500,202408172300,35,台风,38.4,148.6,970,analysis
2407,安比,AMPIL,202408171800,202408180200,33,台风,38.5,149.6,975,analysis
2407,安比,AMPIL,202408172100,202408180500,33,台风,39.0,151.2,975,analysis
2407,安比,AMPIL,202408180000,202408180800,30,强热带风暴,40.0,152.3,980,analysis
2407,安比,AMPIL,202408180300,202408181100,28,强热带风暴,40.1,154.0,982,analysis
2407,安比,AMPIL,202408180600,202408181400,25,强热带风暴,40.4,155.1,985,analysis
2407,安比,AMPIL,202408180900,202408181700,23,热带风暴,41.2,156.8,990,analysis
2407,安比,AMPIL,202408181200,202408182000,23,热带风暴,41.8,158.0,990,analysis
2407,安比,AMPIL,202408190000,202408190800,20,热带风暴,44.0,162.9,990,forecast
2406,山神,SON-TINH,202408111200,202408112000,18,热带风暴,28.8,155.0,998,analysis
2406,山神,SON-TINH,202408111500,202408112300,18,热带风暴,29.6,154.9,998,analysis
2406,山神,SON-TINH,202408111800,202408120200,18,热带风暴,30.1,154.4,998,analysis
2406,山神,SON-TINH,202408112100,202408120500,18,热带风暴,30.7,153.9,998,analysis
2406,山神,SON-TINH,202408120000,202408120800,18,热带风暴,31.3,153.1,998,analysis
2406,山神,SON-TINH,202408120300,202408121100,18,热带风暴,32.1,152.4,998,analysis
2406,山神,SON-TINH,202408120600,202408121400,18,热带风暴,32.4,151.5,998,analysis
2406,山神,SON-TINH,202408120900,202408121700,18,热带风暴,32.6,151.2,998,analysis
2406,山神,SON-TINH,202408121200,202408122000,18,热带风暴,32.8,150.5,998,analysis
2406,山神,SON-TINH,202408121500,202408122300,18,热带风暴,33.1,149.8,998,analysis
2406,山神,SON-TINH,202408121800,202408130200,18,热带风暴,34.2,149.4,998,analysis
2406,山神,SON-TINH,202408122100,202408130500,18,热带风暴,34.6,148.7,998,analysis
2406,山神,SON-TINH,202408130000,202408130800,18,热带风暴,35.2,147.9,998,analysis
2406,山神,SON-TINH,202408131200,202408132000,15,热带低压,37.4,146.0,1000,forecast
2405,玛莉亚,MARIA,202408072100,202408080500,18,热带风暴,25.9,143.1,996,analysis
2405,玛莉亚,MARIA,202408080000,202408080800,18,热带风暴,26.5,144.0,996,analysis
2405,玛莉亚,MARIA,202408080300,202408081100,23,热带风暴,26.9,144.5,985,analysis
2405,玛莉亚,MARIA,202408080600,202408081400,23,热带风暴,27.6,144.7,985,analysis
2405,玛莉亚,MARIA,202408080900,202408081700,25,强热带风暴,28.2,145.0,982,analysis
2405,玛莉亚,MARIA,202408081200,202408082000,28,强热带风暴,28.9,145.5,980,analysis
2405,玛莉亚,MARIA,202408081500,202408082300,28,强热带风暴,29.5,145.6,980,analysis
2405,玛莉亚,MARIA,202408081800,202408090200,28,强热带风暴,30.0,145.5,980,analysis
2405,玛莉亚,MARIA,202408082100,202408090500,30,强热带风暴,30.3,145.8,975,analysis
2405,玛莉亚,MARIA,202408090000,202408090800,30,强热带风暴,30.8,146.1,975,analysis
2405,玛莉亚,MARIA,202408090300,202408091100,30,强热带风暴,31.3,146.2,975,analysis
2405,玛莉亚,MARIA,202408090600,202408091400,30,强热带风暴,32.4,146.1,975,analysis
2405,玛莉亚,MARIA,202408090900,202408091700,30,强热带风暴,32.7,146.1,975,analysis
2405,玛莉亚,MARIA,202408091200,202408092000,30,强热带风暴,33.2,145.9,975,analysis
2405,玛莉亚,MARIA,202408091500,202408092300,30,强热带风暴,33.4,146.0,975,analysis
2405,玛莉亚,MARIA,202408091800,202408100200,30,强热带风暴,34.1,146.0,975,analysis
2405,玛莉亚,MARIA,202408092100,202408100500,30,强热带风暴,34.5,146.0,975,analysis
2405,玛莉亚,MARIA,202408100000,202408100800,30,强热带风暴,34.9,146.0,975,analysis
2405,玛莉亚,MARIA,202408100300,202408101100,30,强热带风暴,35.6,145.7,975,analysis
2405,玛莉亚,MARIA,202408100600,202408101400,28,强热带风暴,35.7,145.2,982,analysis
2405,玛莉亚,MARIA,202408100900,202408101700,25,强热带风暴,36.1,145.1,985,analysis
2405,玛莉亚,MARIA,202408101200,202408102000,25,强热带风暴,36.4,145.0,985,analysis
2405,玛莉亚,MARIA,202408101500,202408102300,25,强热带风暴,36.4,145.0,985,analysis
2405,玛莉亚,MARIA,202408101800,202408110200,25,强热带风暴,36.6,145.0,985,analysis
2405,玛莉亚,MARIA,202408102100,202408110500,25,强热带风暴,37.1,144.8,985,analysis
2405,玛莉亚,MARIA,202408110000,202408110800,25,强热带风暴,37.5,144.5,985,analysis
2405,玛莉亚,MARIA,202408110300,202408111100,25,强热带风暴,37.6,144.3,985,analysis
2405,玛莉亚,MARIA,202408110600,202408111400,25,强热带风暴,37.7,143.9,985,analysis
2405,玛莉亚,MARIA,202408110900,202408111700,25,强热带风暴,37.8,143.5,982,analysis
2405,玛莉亚,MARIA,202408111200,202408112000,25,强热带风暴,37.9,143.4,982,analysis
2405,玛莉亚,MARIA,202408111500,202408112300,25,强热带风暴,38.1,143.0,982,analysis
2405,玛莉亚,MARIA,202408111800,202408120200,25,强热带风暴,38.2,142.7,982,analysis
2405,玛莉亚,MARIA,202408112100,202408120500,25,强热带风暴,38.6,142.2,982,analysis
2405,玛莉亚,MARIA,202408120000,202408120800,25,强热带风暴,39.0,141.7,988,analysis
2405,玛莉亚,MARIA,202408120300,202408121100,23,热带风暴,39.3,141.2,992,analysis
2405,玛莉亚,MARIA,202408120600,202408121400,23,热带风暴,39.7,140.8,992,analysis
2405,玛莉亚,MARIA,202408120900,202408121700,23,热带风暴,40.0,140.5,994,analysis
2405,玛莉亚,MARIA,202408121200,202408122000,20,热带风暴,40.3,139.9,996,analysis
2405,玛莉亚,MARIA,202408121500,202408122300,18,热带风暴,40.5,139.7,998,analysis
2405,玛莉亚,MARIA,202408130300,202408131100,18,热带风暴,41.4,138.8,998,forecast
2405,玛莉亚,MARIA,202408131500,202408132300,15,热带低压,41.6,138.8,1002,forecast
2404,派比安,PRAPIROON,202407190600,202407191400,12,热带低压,14.1,118.0,1004,analysis
2404,派比安,PRAPIROON,202407190900,202407191700,12,热带低压,14.7,117.1,1004,analysis
2404,派比安,PRAPIROON,202407191200,202407192000,12,热带低压,14.8,116.4,1004,analysis
2404,派比安,PRAPIROON,202407191500,202407192300,12,热带低压,14.9,116.0,1004,analysis
2404,派比安,PRAPIROON,202407191800,202407200200,12,热带低压,14.9,115.9,1004,analysis
2404,派比安,PRAPIROON,202407192100,202407200500,12,热带低压,15.1,115.6,1004,analysis
2404,派比安,PRAPIROON,202407200000,202407200800,12,热带低压,15.8,114.6,1004,analysis
2404,派比安,PRAPIROON,202407200300,202407201100,12,热带低压,16.0,114.1,1004,analysis
2404,派比安,PRAPIROON,202407200600,202407201400,12,热带低压,16.2,113.5,1004,analysis
2404,派比安,PRAPIROON,202407200900,202407201700,12,热带低压,16.5,112.6,1004,analysis
2404,派比安,PRAPIROON,202407201200,202407202000,15,热带低压,16.6,112.4,1000,analysis
2404,派比安,PRAPIROON,202407201500,202407202300,15,热带低压,16.4,111.8,1000,analysis
2404,派比安,PRAPIROON,202407201800,202407210200,15,热带低压,16.4,111.7,1000,analysis
2404,派比安,PRAPIROON,202407202300,202407210700,18,热带风暴,16.4,111.3,995,analysis
2404,派比安,PRAPIROON,202407210000,202407210800,18,热带风暴,16.4,111.3,995,analysis
2404,派比安,PRAPIROON,202407210100,202407210900,18,热带风暴,16.4,111.3,995,analysis
2404,派比安,PRAPIROON,202407210200,202407211000,18,热带风暴,16.4,111.3,995,analysis
2404,派比安,PRAPIROON,202407210300,202407211100,20,热带风暴,16.5,111.2,992,analysis
2404,派比安,PRAPIROON,202407210400,202407211200,20,热带风暴,16.6,111.2,992,analysis
2404,派比安,PRAPIROON,202407210500,202407211300,20,热带风暴,16.8,111.2,992,analysis
2404,派比安,PRAPIROON,202407210600,202407211400,20,热带风暴,17.0,111.1,992,analysis
2404,派比安,PRAPIROON,202407210700,202407211500,20,热带风暴,17.2,111.0,992,analysis
2404,派比安,PRAPIROON,202407210800,202407211600,20,热带风暴,17.4,110.9,992,analysis
2404,派比安,PRAPIROON,202407210900,202407211700,23,热带风暴,17.4,110.9,990,analysis
2404,派比安,PRAPIROON,202407211000,202407211800,23,热带风暴,17.6,110.9,990,analysis
2404,派比安,PRAPIROON,202407211100,202407211900,23,热带风暴,17.8,110.9,990,analysis
2404,派比安,PRAPIROON,202407211200,202407212000,25,强热带风暴,17.9,110.9,985,analysis
2404,派比安,PRAPIROON,202407211300,202407212100,25,强热带风暴,18.0,110.8,985,analysis
2404,派比安,PRAPIROON,202407211400,202407212200,25,强热带风暴,18.1,110.7,985,analysis
2404,派比安,PRAPIROON,202407211500,202407212300,25,强热带风暴,18.2,110.6,985,analysis
2404,派比安,PRAPIROON,202407211600,202407220000,28,强热带风暴,18.4,110.4,985,analysis
2404,派比安,PRAPIROON,202407211700,202407220100,28,强热带风暴,18.6,110.3,985,analysis
2404,派比安,PRAPIROON,202407211800,202407220200,28,强热带风暴,18.8,110.2,985,analysis
2404,派比安,PRAPIROON,202407211900,202407220300,25,强热带风暴,19.0,110.0,985,analysis
2404,派比安,PRAPIROON,202407212000,202407220400,25,强热带风暴,19.2,109.8,985,analysis
2404,派比安,PRAPIROON,202407212100,202407220500,23,热带风暴,19.4,109.7,990,analysis
2404,派比安,PRAPIROON,202407212200,202407220600,23,热带风暴,19.5,109.5,990,analysis
2404,派比安,PRAPIROON,202407212300,202407220700,23,热带风暴,19.5,109.3,990,analysis
2404,派比安,PRAPIROON,202407220000,202407220800,23,热带风暴,19.5,109.2,990,analysis
2404,派比安,PRAPIROON,202407220100,202407220900,23,热带风暴,19.6,109.1,990,analysis
2404,派比安,PRAPIROON,202407220200,202407221000,23,热带风暴,19.7,109.0,990,analysis
2404,派比安,PRAPIROON,202407220300,202407221100,25,强热带风暴,19.8,109.0,988,analysis
2404,派比安,PRAPIROON,202407220400,202407221200,25,强热带风暴,19.9,108.9,988,analysis
2404,派比安,PRAPIROON,202407220500,202407221300,25,强热带风暴,20.0,108.8,988,analysis
2404,派比安,PRAPIROON,202407220600,202407221400,28,强热带风暴,20.0,108.6,985,analysis
2404,派比安,PRAPIROON,202407220700,202407221500,28,强热带风暴,20.0,108.6,985,analysis
2404,派比安,PRAPIROON,202407220800,202407221600,28,强热带风暴,20.1,108.4,985,analysis
2404,派比安,PRAPIROON,202407220900,202407221700,30,强热带风暴,20.1,108.4,982,analysis
2404,派比安,PRAPIROON,202407221000,202407221800,30,强热带风暴,20.2,108.4,982,analysis
2404,派比安,PRAPIROON,202407221100,202407221900,30,强热带风暴,20.3,108.4,982,analysis
2404,派比安,PRAPIROON,202407221200,202407222000,30,强热带风暴,20.5,108.2,982,analysis
2404,派比安,PRAPIROON,202407221300,202407222100,30,强热带风暴,20.5,108.1,982,analysis
2404,派比安,PRAPIROON,202407221400,202407222200,30,强热带风暴,20.5,108.1,982,analysis
2404,派比安,PRAPIROON,202407221500,202407222300,30,强热带风暴,20.6,108.0,982,analysis
2404,派比安,PRAPIROON,202407221600,202407230000,30,强热带风暴,20.7,107.9,982,analysis
2404,派比安,PRAPIROON,202407221700,202407230100,30,强热带风暴,20.7,107.9,982,analysis
2404,派比安,PRAPIROON,202407221800,202407230200,28,强热带风暴,20.7,107.7,985,analysis
2404,派比安,PRAPIROON,202407221900,202407230300,28,强热带风暴,20.9,107.6,985,analysis
2404,派比安,PRAPIROON,202407222000,202407230400,28,强热带风暴,21.0,107.5,985,analysis
2404,派比安,PRAPIROON,202407222100,202407230500,25,强热带风暴,21.3,107.7,988,analysis
2404,派比安,PRAPIROON,202407222200,202407230600,25,强热带风暴,21.3,107.7,988,analysis
2404,派比安,PRAPIROON,202407222300,202407230700,23,热带风暴,21.4,107.6,990,analysis
2404,派比安,PRAPIROON,202407230000,202407230800,20,热带风暴,21.4,107.5,995,analysis
2404,派比安,PRAPIROON,202407230300,202407231100,15,热带低压,21.4,107.5,1000,analysis
2404,派比安,PRAPIROON,202407230600,202407231400,12,热带低压,21.6,107.3,1000,analysis
2404,派比安,PRAPIROON,202407230900,202407231700,12,热带低压,21.6,107.1,1000,analysis
2403,格美,GAEMI,202407191200,202407192000,15,热带低压,13.7,131.4,1004,analysis
2403,格美,GAEMI,202407191500,202407192300,15,热带低压,13.9,130.8,1004,analysis
